copy	count
75752	1
30659	1
18373	1
14283	1
55248	1
14284	1
20139	1
22464	1
34775	1
59355	1
55261	1
71653	1
88045	1
83951	1
11943	1
6090	1
63446	1
83936	1
6091	1
7841	1
51153	1
63447	1
38875	1
42973	1
92133	1
6082	1
6077	1
87942	1
26557	1
79766	1
42916	1
10164	1
92061	1
47015	1
63407	1
14263	1
22459	1
92062	1
18359	1
7847	1
30652	1
67475	1
6065	1
3749	1
42912	1
10160	1
14258	1
75668	1
47033	1
55221	1
24239	1
26528	1
10152	1
14250	1
102036	1
87943	1
18341	1
10153	1
85644	1
34749	1
38847	1
26530	1
18342	1
14248	1
40631	1
83847	1
71565	1
10155	1
18364	1
14259	1
67478	1
6073	1
14269	1
59296	1
55206	1
42920	1
34732	1
14266	1
16036	1
63395	1
26545	1
18357	1
59298	1
42922	1
30640	1
18358	1
7840	1
102034	1
34735	1
40624	1
63397	1
59306	1
87953	1
6068	1
97931	1
18366	1
55213	1
44726	1
18367	1
83856	1
55202	1
14270	1
75677	1
51105	1
22451	1
26549	1
48820	1
6075	1
14271	1
26550	1
22400	1
100281	1
87971	1
38775	1
67396	1
10080	1
18284	1
55166	1
10081	1
5991	1
30571	1
18285	1
63355	1
22378	1
51069	1
67398	1
5988	1
97920	1
26474	1
18286	1
51070	1
87885	1
63357	1
22377	1
14181	1
5985	1
42868	1
46966	1
71491	1
100177	1
20134	1
10085	1
14183	1
26477	1
30575	1
51065	1
24228	1
14180	1
26478	1
38768	1
55160	1
87881	1
100179	1
10083	1
36543	1
46961	1
46972	1
96069	1
30565	1
24229	1
14189	1
10095	1
51059	1
63349	1
83780	1
28323	1
63346	1
26465	1
30563	1
10089	1
14187	1
42873	1
100190	1
26466	1
87873	1
38776	1
30566	1
59254	1
3759	1
10092	1
51056	1
38778	1
46974	1
87875	1
75597	1
18273	1
26469	1
5995	1
14191	1
87872	1
22368	1
18274	1
11947	1
14188	1
10094	1
38770	1
18280	1
10090	1
26458	1
10065	1
36512	1
5975	1
26457	1
18269	1
5972	1
89754	1
30552	1
18270	1
10084	1
71540	1
83838	1
34631	1
14161	1
10067	1
5973	1
85656	1
22365	1
34629	1
40610	1
14162	1
10064	1
46919	1
59213	1
63311	1
77463	1
14167	1
18265	1
22363	1
96127	1
34626	1
46916	1
10070	1
55113	1
7858	1
22361	1
30557	1
63306	1
55118	1
18271	1
18256	1
30550	1
22358	1
83828	1
59201	1
5983	1
100205	1
92017	1
83829	1
38732	1
18262	1
10074	1
48807	1
75642	1
67454	1
18263	1
10075	1
81559	1
71549	1
102017	1
7859	1
67451	1
24251	1
71545	1
5978	1
10076	1
63303	1
38731	1
26453	1
59206	1
22352	1
26454	1
1882	1
14172	1
87920	1
71544	1
59207	1
22353	1
5977	1
10079	1
87921	1
18278	1
5996	1
38811	1
34704	1
51047	1
38765	1
14201	1
10107	1
11950	1
6018	1
10116	1
30606	1
96174	1
30578	1
7848	1
14215	1
18313	1
34705	1
42901	1
67489	1
6016	1
14212	1
59235	1
75611	1
85637	1
6012	1
52917	1
6014	1
75609	1
71519	1
46955	1
38767	1
30579	1
10105	1
16043	1
91986	1
79704	1
63328	1
46952	1
38764	1
30576	1
26482	1
18294	1
22408	1
38800	1
14213	1
42898	1
10115	1
48829	1
38805	1
96169	1
92075	1
30598	1
36539	1
10124	1
63382	1
38810	1
71594	1
22403	1
28327	1
20131	1
14223	1
63383	1
34713	1
14209	1
46992	1
18315	1
18318	1
46997	1
71585	1
14210	1
6022	1
18316	1
42896	1
46994	1
34708	1
51100	1
55198	1
96170	1
100276	1
10113	1
24224	1
34709	1
102042	1
22412	1
14202	1
91984	1
102047	1
59247	1
6000	1
57014	1
10102	1
26494	1
38753	1
34659	1
42855	1
51051	1
6001	1
44729	1
14197	1
30589	1
67412	1
83804	1
10096	1
3756	1
30586	1
18300	1
18297	1
10101	1
38755	1
22394	1
59250	1
55156	1
51062	1
42874	1
87877	1
75595	1
26467	1
22373	1
18279	1
40638	1
63345	1
59251	1
67408	1
34656	1
42852	1
36540	1
18296	1
79699	1
83805	1
51053	1
67416	1
22386	1
26484	1
102044	1
18289	1
22387	1
93824	1
10109	1
96084	1
46956	1
18290	1
36541	1
14204	1
87889	1
83795	1
63333	1
30581	1
6009	1
46958	1
96086	1
14195	1
22397	1
6007	1
26489	1
22399	1
46944	1
42850	1
24230	1
10098	1
20132	1
30584	1
100167	1
83807	1
42851	1
14193	1
10099	1
6005	1
28320	1
26491	1
100066	1
30428	1
22232	1
67084	1
54832	1
38456	1
83459	1
5673	1
34363	1
46653	1
83460	1
87558	1
22054	1
67086	1
13866	1
5678	1
63026	1
38462	1
9769	1
40655	1
42553	1
46651	1
13868	1
17954	1
75278	1
87552	1
9763	1
28368	1
26155	1
42547	1
87554	1
17952	1
22050	1
40654	1
7903	1
9772	1
13870	1
58932	1
79375	1
22051	1
3805	1
50737	1
63031	1
83462	1
26146	1
9942	1
67092	1
13876	1
9782	1
22072	1
17978	1
5681	1
11998	1
13877	1
17979	1
50732	1
22052	1
9776	1
16092	1
5686	1
46627	1
38439	1
17981	1
22079	1
99846	1
54824	1
75286	1
67090	1
63023	1
9770	1
69370	1
58930	1
54836	1
38460	1
71181	1
26147	1
17959	1
5677	1
73464	1
71186	1
75284	1
46630	1
102122	1
30270	1
34337	1
54827	1
95753	1
67079	1
58938	1
5663	1
11994	1
5662	1
67132	1
58881	1
54791	1
38415	1
26129	1
20182	1
75321	1
42546	1
62976	1
34318	1
22036	1
13848	1
24276	1
95792	1
87604	1
83510	1
13850	1
30226	1
34316	1
75327	1
34312	1
46606	1
17936	1
26132	1
16103	1
5658	1
75324	1
50689	1
5659	1
75325	1
34314	1
30228	1
98032	1
17939	1
7900	1
13853	1
91703	1
67134	1
46601	1
42507	1
44747	1
46645	1
54841	1
63037	1
75264	1
79362	1
48841	1
22062	1
42544	1
46642	1
58936	1
63034	1
67077	1
95755	1
9761	1
7902	1
5668	1
22060	1
13861	1
95757	1
26131	1
50746	1
22037	1
17943	1
95793	1
79366	1
99856	1
17960	1
58940	1
79367	1
83465	1
20183	1
9765	1
22059	1
26157	1
71168	1
24277	1
17962	1
34354	1
58922	1
13872	1
7896	1
20177	1
26181	1
30279	1
9805	1
58965	1
63063	1
91749	1
67177	1
30276	1
63060	1
50781	1
34394	1
79468	1
30277	1
26183	1
44749	1
46685	1
71273	1
17988	1
75372	1
95846	1
87650	1
50768	1
13888	1
9794	1
5700	1
20176	1
46672	1
58970	1
13889	1
5701	1
65222	1
30281	1
38485	1
63065	1
58971	1
50783	1
71269	1
102121	1
13902	1
9800	1
13898	1
83556	1
58957	1
5715	1
91773	1
38464	1
34370	1
46660	1
63052	1
48832	1
13908	1
99938	1
20191	1
13909	1
30301	1
38470	1
28379	1
32473	1
5718	1
30298	1
57036	1
38467	1
17989	1
87674	1
22087	1
81648	1
5711	1
58961	1
46683	1
38495	1
30272	1
17990	1
13896	1
102118	1
58962	1
22085	1
42587	1
46662	1
5714	1
3798	1
30302	1
71271	1
38487	1
20178	1
11999	1
9790	1
54817	1
50723	1
38441	1
34347	1
30261	1
26167	1
5689	1
9791	1
46675	1
34348	1
5694	1
38447	1
95760	1
26162	1
9786	1
5692	1
7897	1
42542	1
34346	1
67098	1
71192	1
22076	1
17982	1
24272	1
9779	1
98037	1
26171	1
17983	1
63014	1
38442	1
42540	1
46638	1
85747	1
71195	1
38443	1
30263	1
89841	1
9789	1
83479	1
79385	1
58915	1
22088	1
50778	1
75366	1
11996	1
17995	1
26191	1
63069	1
67171	1
7898	1
46674	1
34388	1
38486	1
67172	1
87662	1
99956	1
9793	1
13891	1
42577	1
26190	1
61127	1
42539	1
5696	1
30257	1
22069	1
17975	1
5693	1
32469	1
17992	1
71266	1
87658	1
36555	1
40649	1
9797	1
17993	1
26189	1
34385	1
46679	1
58973	1
79463	1
58884	1
54786	1
67127	1
28394	1
13807	1
34297	1
17890	1
44786	1
9710	1
54768	1
62964	1
5609	1
62965	1
67013	1
34299	1
71118	1
99804	1
26080	1
30178	1
21990	1
46586	1
38398	1
9709	1
40692	1
87491	1
62966	1
16111	1
34293	1
13792	1
9698	1
26090	1
21996	1
17902	1
42482	1
62968	1
5605	1
73419	1
67016	1
71114	1
75212	1
21986	1
65272	1
5610	1
91585	1
17893	1
21991	1
30204	1
67027	1
38369	1
34275	1
5617	1
32489	1
9719	1
17915	1
26111	1
87518	1
9712	1
17916	1
71127	1
16097	1
17917	1
71124	1
50670	1
13808	1
99779	1
17914	1
50677	1
9718	1
54775	1
46587	1
38399	1
75211	1
50679	1
42468	1
62958	1
16096	1
9716	1
17912	1
26108	1
52991	1
5619	1
17913	1
26109	1
20207	1
13812	1
13795	1
50684	1
85711	1
48894	1
50626	1
34250	1
30164	1
20195	1
95732	1
50627	1
26071	1
5593	1
9695	1
58872	1
83443	1
34252	1
21974	1
9688	1
13786	1
99820	1
95730	1
75256	1
13791	1
32485	1
38347	1
34249	1
17885	1
13776	1
9682	1
93894	1
17886	1
87548	1
38341	1
13777	1
9683	1
5589	1
65269	1
67063	1
17872	1
30166	1
3819	1
54723	1
62919	1
46539	1
21975	1
13787	1
5603	1
26093	1
58877	1
62975	1
102104	1
21992	1
34290	1
58878	1
87497	1
5601	1
40699	1
13797	1
38385	1
79298	1
99796	1
9696	1
65271	1
30186	1
9701	1
79303	1
65270	1
71107	1
67069	1
30160	1
12012	1
50631	1
42443	1
38349	1
9691	1
7914	1
99823	1
5602	1
13798	1
17896	1
21994	1
42484	1
50680	1
58876	1
67009	1
9714	1
30200	1
17951	1
7905	1
58902	1
46620	1
83490	1
99898	1
13837	1
46621	1
99899	1
30210	1
54806	1
13825	1
38430	1
17925	1
9737	1
13835	1
102099	1
46619	1
75305	1
71215	1
50706	1
9742	1
30212	1
17922	1
26123	1
22029	1
46609	1
38421	1
34327	1
50719	1
67111	1
26116	1
32493	1
5642	1
9740	1
99896	1
30215	1
5643	1
13839	1
62999	1
71211	1
26114	1
85707	1
54804	1
17947	1
22046	1
87614	1
38407	1
97998	1
5655	1
67125	1
46592	1
62984	1
48887	1
26138	1
22044	1
17950	1
71220	1
83518	1
5653	1
28397	1
30233	1
54798	1
5649	1
79400	1
34307	1
9739	1
40690	1
42523	1
36592	1
9748	1
95806	1
28396	1
24298	1
30239	1
71219	1
75317	1
83513	1
95807	1
50698	1
20200	1
9750	1
26142	1
30217	1
50718	1
17918	1
42472	1
34283	1
22001	1
26103	1
69316	1
9727	1
95698	1
58848	1
50660	1
26096	1
34326	1
30194	1
9720	1
57087	1
58849	1
50661	1
42473	1
46571	1
38383	1
38377	1
3812	1
30196	1
22000	1
58859	1
9715	1
5621	1
89805	1
30201	1
17919	1
71130	1
34280	1
38378	1
48882	1
5626	1
9724	1
67033	1
26101	1
9725	1
83410	1
54752	1
30195	1
13819	1
65275	1
30220	1
5633	1
22025	1
30221	1
26127	1
50715	1
75303	1
9728	1
17932	1
34324	1
71206	1
3810	1
22031	1
58905	1
50717	1
7904	1
17934	1
38420	1
63004	1
24296	1
5631	1
20202	1
91602	1
83414	1
67038	1
42474	1
22004	1
17910	1
13816	1
9722	1
5628	1
28393	1
9723	1
17928	1
26124	1
12001	1
5635	1
9733	1
22027	1
79474	1
26201	1
18013	1
26272	1
30373	1
5801	1
16079	1
13997	1
63157	1
91776	1
67212	1
71310	1
18084	1
9891	1
9896	1
13994	1
11981	1
5806	1
34492	1
91777	1
87687	1
26273	1
79501	1
67211	1
95877	1
42686	1
77549	1
18095	1
67208	1
75404	1
18080	1
22178	1
26276	1
69353	1
18081	1
40667	1
9901	1
54963	1
63159	1
36569	1
13996	1
9902	1
46780	1
30371	1
7883	1
13995	1
67217	1
87707	1
98024	1
9909	1
99970	1
34466	1
42662	1
50858	1
5808	1
14004	1
22200	1
18106	1
83611	1
38561	1
5809	1
73444	1
22201	1
18107	1
75413	1
26300	1
3785	1
14006	1
30368	1
26274	1
18086	1
13992	1
28357	1
46776	1
75403	1
9899	1
5805	1
24259	1
63153	1
46777	1
50856	1
54954	1
59052	1
63150	1
20161	1
5797	1
83599	1
34468	1
54919	1
46730	1
38542	1
18068	1
69355	1
67260	1
59009	1
63107	1
50821	1
42633	1
71300	1
30355	1
9881	1
36571	1
87735	1
34446	1
26258	1
5788	1
100014	1
50820	1
102139	1
30357	1
18067	1
100007	1
54914	1
7880	1
9884	1
100008	1
22163	1
20162	1
5787	1
9885	1
18066	1
5784	1
24256	1
54913	1
50819	1
63109	1
38537	1
34443	1
79544	1
71356	1
50823	1
79493	1
5793	1
98022	1
9895	1
18091	1
38577	1
34483	1
46773	1
54969	1
13986	1
61140	1
7882	1
30378	1
59064	1
83597	1
9889	1
5799	1
34485	1
87689	1
54968	1
34447	1
46772	1
18071	1
91827	1
87733	1
79494	1
99984	1
16077	1
13990	1
18088	1
26284	1
42676	1
54970	1
87691	1
5795	1
26285	1
67202	1
32453	1
38576	1
26303	1
9904	1
9875	1
22211	1
83695	1
30406	1
7878	1
16066	1
9932	1
34520	1
87778	1
71402	1
102133	1
38609	1
50897	1
18114	1
52957	1
7879	1
91878	1
22209	1
18115	1
30405	1
50911	1
38613	1
42707	1
26315	1
95981	1
9920	1
1732	1
18124	1
34516	1
50908	1
55006	1
44752	1
26313	1
34517	1
59097	1
50909	1
95979	1
9922	1
5828	1
67302	1
28360	1
26311	1
3781	1
11969	1
83686	1
22213	1
14025	1
63185	1
67311	1
46790	1
63182	1
7872	1
9940	1
67312	1
38595	1
69347	1
61151	1
22235	1
67313	1
75509	1
83705	1
28367	1
67310	1
91874	1
14029	1
38620	1
91879	1
18116	1
9928	1
52954	1
46810	1
34524	1
38622	1
22215	1
48852	1
34525	1
38623	1
100093	1
30400	1
18118	1
14024	1
11974	1
50902	1
50907	1
30413	1
14002	1
91798	1
79519	1
59045	1
34473	1
42669	1
30391	1
85743	1
9917	1
99978	1
63140	1
18123	1
38568	1
22192	1
48849	1
28363	1
87697	1
83603	1
22193	1
32457	1
1720	1
30390	1
18096	1
38570	1
30394	1
9905	1
26297	1
95896	1
83614	1
38564	1
14000	1
11970	1
26298	1
18110	1
38565	1
16064	1
22205	1
83600	1
67224	1
54946	1
34472	1
14013	1
9919	1
99980	1
18103	1
102132	1
5826	1
14022	1
18120	1
55002	1
63198	1
73446	1
26317	1
30415	1
42709	1
9926	1
18122	1
30412	1
34514	1
55000	1
50906	1
63196	1
16065	1
34479	1
42664	1
63137	1
22198	1
9912	1
14010	1
75417	1
26289	1
18101	1
14011	1
5823	1
79512	1
67230	1
50854	1
38572	1
34478	1
22196	1
14008	1
11971	1
99983	1
18079	1
63113	1
67189	1
63093	1
81653	1
50802	1
46716	1
42622	1
22113	1
18019	1
11991	1
13933	1
38521	1
67142	1
26208	1
3795	1
42616	1
38526	1
9833	1
13931	1
50805	1
83526	1
26214	1
44742	1
22115	1
18017	1
73456	1
30312	1
26218	1
22124	1
46704	1
63096	1
83535	1
9827	1
24280	1
99928	1
22114	1
26212	1
7888	1
5738	1
9836	1
34424	1
46718	1
5740	1
40641	1
58994	1
22137	1
91736	1
9840	1
65230	1
30330	1
22142	1
75345	1
46691	1
34405	1
13939	1
57034	1
18045	1
99910	1
89851	1
18046	1
79441	1
71253	1
46689	1
75344	1
9847	1
46712	1
22136	1
30305	1
26211	1
5741	1
102112	1
58995	1
34431	1
32478	1
22138	1
30334	1
67153	1
50793	1
63087	1
26237	1
83546	1
34402	1
58990	1
9846	1
5732	1
59001	1
13937	1
22097	1
34378	1
18002	1
26198	1
48833	1
98042	1
95860	1
91766	1
38473	1
30293	1
18029	1
5721	1
42568	1
7894	1
91760	1
71294	1
5727	1
87671	1
58946	1
38472	1
87667	1
13919	1
9821	1
46656	1
42562	1
63048	1
5716	1
34375	1
13905	1
9811	1
18015	1
67191	1
50752	1
54850	1
18000	1
36551	1
5722	1
13918	1
34377	1
40645	1
54852	1
30288	1
26194	1
30319	1
3797	1
13924	1
22120	1
30316	1
11985	1
34419	1
79426	1
67140	1
95818	1
87630	1
57039	1
26216	1
30314	1
50812	1
13923	1
65227	1
30315	1
46711	1
26221	1
18006	1
7895	1
5724	1
11984	1
99950	1
95856	1
67198	1
63041	1
58947	1
34383	1
18007	1
13913	1
77553	1
91763	1
83528	1
22122	1
38514	1
46710	1
83529	1
58987	1
9843	1
95928	1
91810	1
9865	1
13963	1
24262	1
50837	1
38559	1
26242	1
50838	1
38556	1
75434	1
9869	1
67246	1
100030	1
30337	1
18055	1
13961	1
34432	1
42628	1
54922	1
18053	1
30339	1
26241	1
87718	1
42653	1
46751	1
83617	1
75437	1
5768	1
24261	1
42654	1
102140	1
52948	1
38553	1
83619	1
18052	1
22150	1
9864	1
16074	1
42648	1
34460	1
20165	1
18072	1
22170	1
5777	1
83643	1
46722	1
40664	1
67252	1
91832	1
83644	1
63115	1
13971	1
52946	1
5783	1
75441	1
42626	1
50830	1
13968	1
5780	1
16076	1
79536	1
18075	1
95932	1
75444	1
83642	1
79542	1
91836	1
34433	1
38531	1
42629	1
59021	1
32451	1
13975	1
22171	1
30367	1
42630	1
59022	1
5776	1
102138	1
22168	1
18074	1
26270	1
34457	1
5771	1
5749	1
22133	1
22135	1
13947	1
44741	1
30320	1
22132	1
79449	1
30321	1
26227	1
18039	1
16073	1
73452	1
36574	1
30350	1
40668	1
5763	1
22155	1
30351	1
95919	1
42601	1
9855	1
13949	1
5753	1
30329	1
46702	1
26228	1
30326	1
28381	1
9852	1
75357	1
22131	1
26229	1
24283	1
5755	1
13951	1
54880	1
63076	1
58983	1
34411	1
22129	1
13956	1
9862	1
26254	1
71335	1
5764	1
61139	1
26250	1
54940	1
71332	1
13953	1
9859	1
5765	1
34455	1
75427	1
22146	1
30342	1
11979	1
38554	1
87714	1
18049	1
26245	1
9858	1
59033	1
34450	1
46739	1
63132	1
59038	1
9863	1
18059	1
30349	1
13954	1
7884	1
30346	1
22158	1
34452	1
59032	1
63130	1
48857	1
5767	1
26249	1
30347	1
22159	1
65214	1
6095	1
51157	1
26896	1
43273	1
35085	1
18709	1
22807	1
10521	1
32379	1
76089	1
63746	1
22806	1
6434	1
55557	1
51463	1
47368	1
22804	1
18710	1
14616	1
24184	1
100625	1
55559	1
100650	1
10526	1
20093	1
51456	1
55554	1
63750	1
35080	1
39178	1
18704	1
6426	1
10524	1
47373	1
18707	1
30997	1
77392	1
10527	1
100651	1
63748	1
18706	1
24191	1
6435	1
18728	1
10444	1
35129	1
77398	1
22829	1
26922	1
22828	1
18734	1
6443	1
10541	1
55603	1
67848	1
22826	1
71946	1
26916	1
31014	1
32381	1
51504	1
84227	1
76047	1
24185	1
14625	1
71941	1
63802	1
39222	1
43316	1
96525	1
14629	1
26927	1
35123	1
96524	1
3698	1
14628	1
10534	1
31020	1
35122	1
100629	1
14627	1
6439	1
26921	1
63803	1
71942	1
84273	1
14623	1
30999	1
22789	1
97880	1
6415	1
100669	1
10504	1
6414	1
59664	1
100668	1
30977	1
14601	1
26901	1
10507	1
77394	1
35103	1
20095	1
51478	1
47384	1
100670	1
55563	1
43294	1
51474	1
14604	1
84259	1
71973	1
26890	1
43282	1
35094	1
96552	1
18689	1
22787	1
30983	1
7796	1
59668	1
63766	1
80174	1
18691	1
6409	1
11890	1
59671	1
88353	1
10517	1
18713	1
22811	1
47362	1
22814	1
47361	1
51471	1
10515	1
7798	1
22813	1
76083	1
92475	1
47360	1
51470	1
3700	1
31000	1
18718	1
84286	1
51457	1
59653	1
22803	1
6422	1
92473	1
76085	1
26905	1
51464	1
55562	1
63758	1
6418	1
67888	1
92476	1
47365	1
14613	1
10519	1
18715	1
43270	1
51466	1
44643	1
101959	1
55567	1
10513	1
14611	1
88320	1
80140	1
100634	1
51544	1
6467	1
18761	1
43349	1
55643	1
100721	1
6466	1
14662	1
26956	1
40547	1
26934	1
18763	1
55641	1
51547	1
59743	1
77397	1
73299	1
14660	1
18762	1
35118	1
63776	1
67870	1
76058	1
67869	1
63779	1
43305	1
31027	1
10553	1
14651	1
15991	1
67868	1
51492	1
18740	1
14650	1
92435	1
47401	1
22837	1
14649	1
10555	1
92434	1
26958	1
59742	1
67938	1
35158	1
51550	1
72036	1
6475	1
84321	1
88419	1
96615	1
2376	1
6474	1
10572	1
14670	1
35160	1
43356	1
72042	1
76140	1
18755	1
31045	1
11882	1
55644	1
52854	1
10561	1
10562	1
14659	1
36478	1
18765	1
22863	1
67941	1
14658	1
48760	1
26952	1
35156	1
39254	1
51548	1
14657	1
10563	1
6469	1
26955	1
18767	1
51551	1
14652	1
31028	1
18722	1
92447	1
63792	1
61039	1
18745	1
80150	1
36451	1
18744	1
76055	1
84251	1
55593	1
59686	1
6449	1
14645	1
22841	1
100610	1
35106	1
24186	1
22840	1
80147	1
10538	1
14632	1
18726	1
26914	1
6440	1
35130	1
43326	1
10537	1
14635	1
43321	1
47419	1
26912	1
2348	1
76043	1
71949	1
22821	1
18727	1
6445	1
43323	1
84230	1
31008	1
92441	1
35109	1
10545	1
63783	1
39211	1
43309	1
22835	1
31031	1
56938	1
100616	1
51488	1
39210	1
10556	1
14654	1
71961	1
55585	1
22833	1
26935	1
14653	1
100618	1
55584	1
35113	1
55587	1
14643	1
6452	1
11892	1
100612	1
96538	1
14642	1
6454	1
22846	1
35111	1
14641	1
6453	1
22845	1
100614	1
80144	1
76050	1
47392	1
55596	1
51502	1
14640	1
84268	1
39190	1
22798	1
43211	1
55494	1
47306	1
18644	1
14554	1
11896	1
6366	1
88310	1
71934	1
35023	1
30934	1
30929	1
26835	1
18647	1
14553	1
10459	1
56934	1
63680	1
22740	1
92401	1
14555	1
18645	1
35021	1
88306	1
96502	1
35019	1
14557	1
10463	1
92407	1
80125	1
59590	1
35018	1
22736	1
15994	1
14556	1
10462	1
96500	1
67834	1
76030	1
51397	1
18646	1
6364	1
73310	1
15995	1
30956	1
47348	1
92361	1
36461	1
6375	1
18669	1
22767	1
35061	1
63739	1
10464	1
39158	1
59640	1
92363	1
44649	1
43251	1
14560	1
6372	1
18666	1
96460	1
67777	1
59647	1
18665	1
26861	1
47351	1
59645	1
63743	1
101964	1
6370	1
10468	1
22762	1
30958	1
39154	1
3709	1
10471	1
26863	1
43255	1
55545	1
63741	1
3708	1
26836	1
26858	1
101966	1
39134	1
10443	1
67823	1
97872	1
59602	1
67822	1
43205	1
63695	1
10453	1
47310	1
14551	1
30943	1
35008	1
51400	1
3711	1
14550	1
18648	1
26844	1
6350	1
22726	1
67821	1
43225	1
35032	1
39130	1
18627	1
26823	1
28274	1
14541	1
51411	1
63701	1
61026	1
14540	1
51410	1
26817	1
30915	1
18629	1
22727	1
77402	1
63699	1
35011	1
6353	1
26847	1
6357	1
22749	1
80113	1
39108	1
14544	1
77403	1
30936	1
22748	1
18654	1
100582	1
96504	1
55491	1
18641	1
22739	1
30935	1
97873	1
55490	1
39114	1
26843	1
51407	1
84219	1
76016	1
55496	1
51402	1
63692	1
6352	1
11899	1
22744	1
80116	1
88312	1
96508	1
43201	1
35013	1
39111	1
18653	1
10448	1
24181	1
26840	1
18652	1
30952	1
51454	1
14594	1
6392	1
18675	1
26871	1
96468	1
75998	1
51426	1
59622	1
43246	1
18674	1
20080	1
14578	1
14588	1
75993	1
67805	1
43241	1
35053	1
22775	1
40554	1
75992	1
63717	1
67803	1
92375	1
10492	1
75987	1
40553	1
18687	1
75986	1
14576	1
6388	1
11900	1
18686	1
51425	1
55523	1
59621	1
63719	1
26869	1
6395	1
51424	1
43244	1
22770	1
47338	1
18676	1
10488	1
47382	1
10503	1
51483	1
67875	1
88361	1
100659	1
14596	1
30988	1
39184	1
55576	1
67874	1
14595	1
6407	1
30987	1
59673	1
55583	1
71975	1
100661	1
48751	1
43284	1
36456	1
22794	1
51431	1
30961	1
26867	1
65126	1
100558	1
30960	1
26866	1
18678	1
11901	1
7803	1
30991	1
51481	1
55579	1
63775	1
67873	1
71971	1
14598	1
36459	1
51436	1
67785	1
30946	1
88263	1
71887	1
10473	1
6383	1
35069	1
39167	1
67788	1
26848	1
10472	1
63722	1
6382	1
59632	1
51444	1
35068	1
88261	1
18663	1
14569	1
48748	1
43262	1
47356	1
55536	1
26854	1
100569	1
18657	1
73311	1
6379	1
10477	1
14575	1
51441	1
47359	1
80078	1
18656	1
89687	1
101965	1
14574	1
51440	1
6377	1
10479	1
67786	1
39165	1
71884	1
26850	1
39137	1
6385	1
10487	1
80084	1
96476	1
35042	1
6384	1
20083	1
14580	1
80083	1
51437	1
10481	1
24177	1
6391	1
26873	1
30971	1
18685	1
22783	1
51435	1
67795	1
22756	1
10484	1
61030	1
10474	1
51446	1
47352	1
43258	1
100545	1
80087	1
43237	1
59629	1
15997	1
14583	1
22779	1
30975	1
67792	1
84184	1
55530	1
6386	1
6472	1
15976	1
51538	1
27055	1
59836	1
72065	1
80261	1
84363	1
96653	1
14757	1
10663	1
18859	1
35251	1
14746	1
43447	1
6560	1
14756	1
27054	1
63932	1
80259	1
67973	1
6567	1
14758	1
10660	1
48756	1
47543	1
39309	1
31121	1
27027	1
22933	1
10651	1
6557	1
85581	1
39308	1
35214	1
22932	1
14744	1
10650	1
52858	1
100753	1
10661	1
14759	1
27053	1
22959	1
96650	1
14754	1
67976	1
18848	1
31142	1
93774	1
10668	1
63926	1
47550	1
52859	1
14765	1
59831	1
47549	1
18850	1
63924	1
47548	1
80267	1
40561	1
35261	1
88454	1
72074	1
43453	1
32364	1
39355	1
27048	1
72069	1
84367	1
100759	1
14753	1
6565	1
22957	1
43443	1
35255	1
51647	1
6564	1
11878	1
63928	1
18849	1
7776	1
10669	1
14767	1
80314	1
10648	1
28271	1
20076	1
51593	1
81473	1
10645	1
31135	1
100769	1
68017	1
76213	1
39298	1
22938	1
22934	1
39297	1
43399	1
39296	1
6544	1
2450	1
10646	1
22936	1
31132	1
35230	1
47512	1
73285	1
6540	1
22919	1
97864	1
6543	1
55703	1
35229	1
27008	1
18820	1
20079	1
7781	1
63890	1
14729	1
6541	1
97865	1
63889	1
31104	1
18822	1
14728	1
27038	1
55695	1
27033	1
14736	1
76210	1
96696	1
39307	1
88499	1
43404	1
10652	1
22929	1
68027	1
59782	1
18834	1
10654	1
22935	1
14747	1
92593	1
72127	1
51588	1
31122	1
28265	1
55692	1
96699	1
39300	1
15970	1
14738	1
6550	1
27032	1
18844	1
22942	1
80306	1
39301	1
35207	1
63881	1
59787	1
14737	1
10643	1
6549	1
31129	1
27035	1
80305	1
31138	1
55734	1
27009	1
31179	1
63965	1
96749	1
6592	1
10694	1
27086	1
39376	1
68066	1
7772	1
22991	1
100750	1
35285	1
59865	1
11866	1
31178	1
18892	1
39382	1
10691	1
6597	1
35283	1
18891	1
101998	1
6593	1
63904	1
43434	1
14776	1
6588	1
11877	1
35281	1
55771	1
68065	1
101969	1
6594	1
10692	1
18888	1
22986	1
31182	1
47574	1
51672	1
55770	1
20055	1
31177	1
27083	1
35290	1
80364	1
10697	1
14795	1
6607	1
43481	1
32338	1
55766	1
92640	1
14793	1
39389	1
27074	1
18886	1
10698	1
6604	1
60992	1
39388	1
35294	1
72168	1
92647	1
18895	1
63957	1
10690	1
31176	1
18894	1
47568	1
35286	1
80352	1
68070	1
32337	1
14799	1
55763	1
73342	1
6602	1
14798	1
59860	1
35288	1
43484	1
31173	1
67998	1
6589	1
47546	1
22968	1
22970	1
67987	1
39329	1
14773	1
84378	1
35234	1
59822	1
10678	1
18874	1
10683	1
31164	1
55727	1
85579	1
6583	1
35236	1
39334	1
6582	1
96665	1
55722	1
43428	1
88474	1
31167	1
39358	1
72077	1
27043	1
14761	1
55733	1
43451	1
39357	1
84358	1
100766	1
27042	1
14760	1
10666	1
2478	1
51638	1
39356	1
24169	1
22971	1
80272	1
67990	1
47520	1
10684	1
55713	1
22961	1
14781	1
43438	1
93772	1
